Rank,Title,Score,Episodes,Airing
3857,Dog Days',7.02,TV (13 eps),Jul 2012 - Sep 2012
3858,Eine Kleine,7.02,Music (1 eps),Apr 2014 - Apr 2014
3859,Fate/Zero Remix,7.02,Special (2 eps),Mar 2012 - Apr 2012
3860,Feng Yu Zhou,7.02,Movie (1 eps),Aug 2018 - Aug 2018
3861,Gakusen Toshi Asterisk 2nd Season,7.02,TV (12 eps),Apr 2016 - Jun 2016
3862,Galaxy Angel,7.02,TV (24 eps),Apr 2001 - Sep 2001
3863,Jarinko Chie,7.02,Movie (1 eps),Apr 1981 - Apr 1981
3864,Jiyi Guanli Ju,7.02,ONA (1 eps),Sep 2020 - Sep 2020
3865,Jungle Taitei Movie (1997),7.02,Movie (1 eps),Aug 1997 - Aug 1997
3866,Kamigami no Asobi,7.02,TV (12 eps),Apr 2014 - Jun 2014
3867,Karneval,7.02,OVA (1 eps),Oct 2012 - Oct 2012
3868,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.02,TV (52 eps),Oct 1992 - Sep 1993
3869,Koutetsu Jeeg,7.02,TV (46 eps),Oct 1975 - Aug 1976
3870,Kud Wafter,7.02,OVA (1 eps),Nov 2020 - Nov 2020
3871,Kuruneko 2nd Season,7.02,TV (50 eps),Jul 2010 - Jul 2011
3872,Magic-Kyun! Renaissance,7.02,TV (13 eps),Oct 2016 - Dec 2016
3873,Makai Ouji: Devils and Realist,7.02,TV (12 eps),Jul 2013 - Sep 2013
3874,Mameshiba,7.02,Special (24 eps),Mar 2008 - 2013
3875,Maria†Holic,7.02,TV (12 eps),Jan 2009 - Mar 2009
3876,Meiji Tokyo Renka,7.02,TV (12 eps),Jan 2019 - Mar 2019
3877,Mobile Suit Gundam SEED: After-Phase Between the Stars,7.02,Special (1 eps),Mar 2004 - Mar 2004
3878,Natsu-iro Kiseki,7.02,TV (12 eps),Apr 2012 - Jun 2012
3879,Nichijou: Original Jikai Yokoku,7.02,Special (25 eps),Jun 2011 - Jun 2012
3880,Ohoshi-sama no Rail,7.02,Movie (1 eps),Jul 1993 - Jul 1993
3881,One Piece: Mezase! Kaizoku Yakyuu Ou,7.02,Movie (1 eps),Mar 2004 - Mar 2004
3882,Ranma ½: Totteoki Talk - Best of Memories,7.02,OVA (1 eps),May 1993 - May 1993
3883,Re Boot,7.02,Music (1 eps),Dec 2012 - Dec 2012
3884,Rental Magica,7.02,TV (24 eps),Oct 2007 - Mar 2008
3885,RESTART POiNTER,7.02,Music (1 eps),Jun 2016 - Jun 2016
3886,Seiyou Kottou Yougashiten: Antique,7.02,TV (12 eps),Jul 2008 - Sep 2008
3887,Senki Zesshou Symphogear,7.02,TV (13 eps),Jan 2012 - Mar 2012
3888,Shakugan no Shana-tan III (Final): Final Destruction,7.02,Special (2 eps),Jan 2012 - May 2012
3889,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,7.02,ONA (2 eps),Feb 2021 - Apr 2021
3890,Slow Start,7.02,TV (12 eps),Jan 2018 - Mar 2018
3891,Stranger: Mukou Hadan Pilot,7.02,Special (1 eps),Apr 2009 - Apr 2009
3892,Strike the Blood III,7.02,OVA (10 eps),Dec 2018 - Sep 2019
3893,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,7.02,Movie (1 eps),Oct 2011 - Oct 2011
3894,ViVid Strike!,7.02,TV (12 eps),Oct 2016 - Dec 2016
3895,Wo Shi Jiang Xiaobai (2018),7.02,ONA (1 eps),May 2018 - May 2018
3896,Yuan Long 2nd Season,7.02,ONA (16 eps),Jul 2021 - Oct 2021
3897,Yuragi-sou no Yuuna-san,7.02,TV (12 eps),Jul 2018 - Sep 2018
3898,Zombie-Loan Specials,7.02,Special (2 eps),Apr 2008 - Apr 2008
3899,My Song,7.01,Music (1 eps),Jan 2022 - Jan 2022
3900,Nanatsu-iro★Drops,7.01,TV (12 eps),Jul 2007 - Sep 2007
3901,New Initial D Movie: Battle Digest,7.01,OVA (1 eps),Jan 2022 - Jan 2022
3902,Nu Wushen de Canzhuo,7.01,ONA (10 eps),Jun 2019 - Aug 2019
3903,Onegai☆Twins: Natsu wa Owaranai,7.01,OVA (1 eps),Apr 2004 - Apr 2004
3904,Ore, Tsushima,7.01,TV (12 eps),Jul 2021 - Sep 2021
3905,Pokemon Movie 12: Arceus Choukoku no Jikuu e,7.01,Movie (1 eps),Jul 2009 - Jul 2009
3906,RahXephon: Tagen Hensoukyoku,7.01,Movie (1 eps),Apr 2003 - Apr 2003
3907,Saga Incident,7.01,Music (1 eps),Nov 2019 - Nov 2019
3908,Shin Tennis no Ouji-sama: U-17 World Cup,7.01,TV (? eps),Jul 2022 -
3909,Sky Girls,7.01,TV (26 eps),Jul 2007 - Dec 2007
3910,Terra Formars,7.01,TV (13 eps),Sep 2014 - Dec 2014
3911,Uta no☆Prince-sama♪ Maji Love Revolutions,7.01,TV (13 eps),Apr 2015 - Jun 2015
3912,Uzaki-chan wa Asobitai!,7.01,TV (12 eps),Jul 2020 - Sep 2020
3913,Watashi to Watashi: Futari no Lotte,7.01,TV (29 eps),Nov 1991 - Sep 1992
3914,Witch Craft Works,7.01,TV (12 eps),Jan 2014 - Mar 2014
3915,Wonderful Days,7.01,Movie (1 eps),Jul 2003 - Jul 2003
3916,Wu Shang Shen Di 2nd Season,7.01,ONA (240 eps),May 2021 -
3917,Yami Shibai,7.01,TV (13 eps),Jul 2013 - Sep 2013
3918,Yankee-kun na Yamada-kun to Megane-chan to Majo,7.01,Special (1 eps),Aug 2015 - Aug 2015
3919,Yuuki Yuuna wa Yuusha de Aru: Hidamari,7.01,Special (1 eps),Nov 2017 - Nov 2017
3920,Area 88 (TV),7.01,TV (12 eps),Jan 2004 - Mar 2004
3921,Armitage III,7.01,OVA (4 eps),Feb 1995 - Nov 1995
3922,Black Jack (TV): Hizouban Specials,7.01,Special (2 eps),Jul 2006 - Jul 2006
3923,Chain Chronicle: Haecceitas no Hikari Part 1,7.01,Movie (1 eps),Dec 2016 - Dec 2016
3924,Concrete Revolutio: Choujin Gensou - The Last Song,7.01,TV (11 eps),Apr 2016 - Jun 2016
3925,Dance in the Vampire Bund,7.01,TV (12 eps),Jan 2010 - Apr 2010
3926,Elf wo Karu Mono-tachi II,7.01,TV (12 eps),Oct 1997 - Dec 1997
3927,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,7.01,Special (1 eps),Aug 2001 - Aug 2001
3928,Go! Saitama,7.01,ONA (1 eps),Sep 2021 - Sep 2021
3929,H2O: Footprints in the Sand,7.01,TV (12 eps),Jan 2008 - Mar 2008
3930,Haiyore! Nyaruko-san,7.01,TV (12 eps),Apr 2012 - Jun 2012
3931,Harukanaru Toki no Naka de: Hachiyou Shou,7.01,TV (26 eps),Oct 2004 - Mar 2005
3932,Hataraki Man,7.01,TV (11 eps),Oct 2006 - Dec 2006
3933,Hime Chen! Otogi Chikku Idol Lilpri,7.01,TV (51 eps),Apr 2010 - Mar 2011
3934,Himouto! Umaru-chanS,7.01,Special (12 eps),Sep 2015 - Feb 2016
3935,Huyao Xiao Hongniang: Jin Chenxi,7.01,ONA (10 eps),Jun 2020 - Aug 2020
3936,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,7.01,ONA (12 eps),Sep 2018 - Nov 2018
3937,Jungle no Ouja Tar-chan,7.01,TV (50 eps),Oct 1993 - Sep 1994
3938,Kamisama Dolls,7.01,TV (13 eps),Jul 2011 - Sep 2011
3939,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.01,OVA (2 eps),Dec 2012 - Mar 2013
3940,Koi to Senkyo to Chocolate,7.01,TV (12 eps),Jul 2012 - Sep 2012
3941,Lost Universe,7.01,TV (26 eps),Apr 1998 - Sep 1998
3942,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,7.01,Special (1 eps),Jul 2005 - Jul 2005
3943,A song for You! You? You!!,7.00,Music (1 eps),Mar 2020 - Mar 2020
3944,Arslan Senki (TV) Gaiden,7.00,OVA (2 eps),May 2016 - Nov 2016
3945,Astro Boy: Tetsuwan Atom,7.00,TV (50 eps),Apr 2003 - Mar 2004
3946,Baja no Studio,7.00,OVA (1 eps),Oct 2017 - Oct 2017
3947,Brave Witches: Petersburg Daisenryaku,7.00,Special (1 eps),Aug 2017 - Aug 2017
3948,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,7.00,Movie (1 eps),Apr 1994 - Apr 1994
3949,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,7.00,Movie (1 eps),Apr 1998 - Apr 1998
3950,Detective Conan: Happy New Year Special,7.00,Special (1 eps),Jan 2015 - Jan 2015
3951,Doraemon: Doraemon Comes Back,7.00,Special (1 eps),Jan 1981 - Jan 1981
3952,Elf wo Karu Mono-tachi,7.00,TV (12 eps),Oct 1996 - Dec 1996
3953,Full Metal Panic! Movie 3: Into the Blue,7.00,Movie (1 eps),Jan 2018 - Jan 2018
3954,Fw:Hamatora,7.00,Movie (1 eps),Nov 2015 - Nov 2015
3955,Gakuen Senki Muryou,7.00,TV (26 eps),May 2001 - Dec 2001
3956,Gantz,7.00,TV (13 eps),Apr 2004 - Jun 2004
3957,Gatchaman Crowds: Insight - Inbound,7.00,ONA (1 eps),Jun 2015 - Jun 2015
3958,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,7.00,Special (6 eps),Dec 2012 - Jun 2013
3959,Gleipnir,7.00,TV (13 eps),Apr 2020 - Jun 2020
3960,Halo Legends,7.00,ONA (8 eps),Nov 2009 - Feb 2010
3961,Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,7.00,OVA (1 eps),Mar 2015 - Mar 2015
3962,Hyper Police,7.00,TV (25 eps),Apr 1997 - Sep 1997
3963,I'm Your Treasure Box: Anata wa Marine Senchou Otakara Bako kara Mitsuketa.,7.01,Music (1 eps),Jul 2022 - Jul 2022
3964,Juuni Senshi Bakuretsu Eto Ranger,7.00,TV (39 eps),Apr 1995 - Jan 1996
3965,Kamen no Maid Guy,7.00,TV (12 eps),Apr 2008 - Jun 2008
3966,Kimi no Koe wo Todoketai,7.00,Movie (1 eps),Aug 2017 - Aug 2017
3967,Kokkoku,7.00,TV (12 eps),Jan 2018 - Mar 2018
3968,Kyoto Animation: Suiei-hen,7.00,Special (1 eps),Mar 2013 - Mar 2013
3969,Kyoushoku Soukou Guyver II,7.00,OVA (6 eps),Oct 1991 - Aug 1992
3970,Leo,7.00,Music (1 eps),Feb 2020 - Feb 2020
3971,Maiko-san Chi no Makanai-san,7.00,TV (12 eps),Feb 2021 - Jan 2022
3972,Masuda Kousuke Gekijou Gag Manga Biyori +,7.00,TV (12 eps),Jan 2010 - Jun 2010
3973,Nanatsu no Taizai: Seisen no Shirushi,7.00,TV (4 eps),Aug 2016 - Sep 2016
3974,Nasu: Andalusia no Natsu,7.00,Movie (1 eps),Jul 2003 - Jul 2003
3975,Neo Angelique Abyss: Second Age,7.00,TV (13 eps),Jul 2008 - Sep 2008
3976,Nijiiro Hotaru: Eien no Natsuyasumi,7.00,Movie (1 eps),May 2012 - May 2012
3977,Obey Me!: Makai Dai Ryokou!,7.00,Special (1 eps),Apr 2021 - Apr 2021
3978,Semantic Error,7.00,ONA (4 eps),Mar 2021 - Apr 2021
3979,Senyuu. Specials,7.00,Special (4 eps),Apr 2013 - Nov 2013
3980,Show By Rock!! Mashumairesh!!,7.00,TV (12 eps),Jan 2020 - Mar 2020
3981,Sora wo Kakeru Shoujo,7.00,TV (26 eps),Jan 2009 - Jun 2009
3982,Strike the Blood II,7.00,OVA (8 eps),Nov 2016 - May 2017
3983,Super Senko-san Time Episode 12,7.00,Special (1 eps),Sep 2019 - Sep 2019
3984,Sword Art Online Alternative: Gun Gale Online,7.00,TV (12 eps),Apr 2018 - Jul 2018
3985,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,7.00,Special (1 eps),Aug 2008 - Aug 2008
3986,Tight-rope,7.00,OVA (2 eps),May 2012 - Jun 2012
3987,To LOVE-Ru,7.00,TV (26 eps),Apr 2008 - Sep 2008
3988,Uchuu Senkan Yamato: Fukkatsu-hen,7.00,Movie (1 eps),Dec 2009 - Dec 2009
3989,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.00,TV (12 eps),Jul 2013 - Sep 2013
3990,Watashi ga Motete Dousunda,7.00,TV (12 eps),Oct 2016 - Dec 2016
3991,Ze Tian Ji 5th Season,7.00,ONA (12 eps),Mar 2020 - May 2020
3992,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) 2nd Season - Kakusei Zenya,6.99,TV (8 eps),Aug 2021 - Sep 2021
3993,Mahou no Princess Minky Momo: Yume wo Dakishimete,6.99,TV (62 eps),Oct 1991 - Dec 1992
3994,Mobile Suit Zeta Gundam: A New Translation II - Lovers,6.99,Movie (1 eps),Oct 2005 - Oct 2005
3995,Monster Musume no Iru Nichijou,6.99,TV (12 eps),Jul 2015 - Sep 2015
3996,Murder Princess,6.99,OVA (6 eps),Mar 2007 - Aug 2007
3997,Muteki Choujin Zanbot 3,6.99,TV (23 eps),Oct 1977 - Mar 1978
3998,Onegai My Melody Sukkiri♪,6.99,TV (52 eps),Apr 2007 - Mar 2008
3999,Ore no Imouto ga Konnani Kawaii Wake ga Nai,6.99,TV (12 eps),Oct 2010 - Dec 2010
4000,Paulette no Isu,6.99,ONA (1 eps),Mar 2014 - Mar 2014
4001,Pokemon 3D Adventure: Mew wo Sagase!,6.99,Movie (1 eps),Mar 2005 - Mar 2005
4002,Popolocrois Monogatari,6.99,TV (25 eps),Oct 1998 - Mar 1999
4003,Princess Princess,6.99,TV (12 eps),Apr 2006 - Jun 2006
4004,Sakura Nagashi,6.99,Music (1 eps),Sep 2016 - Sep 2016
4005,Seto no Hanayome Fan Disc,6.99,Special (2 eps),Sep 2008 - Sep 2008
4006,Sirius,6.99,TV (12 eps),Jul 2018 - Sep 2018
4007,Starmyu in Halloween,6.99,OVA (1 eps),Oct 2018 - Oct 2018
4008,Strike the Blood IV,6.99,OVA (12 eps),Apr 2020 - Jun 2021
4009,Toriko: Jump Super Anime Tour 2009 Special,6.99,Special (1 eps),Oct 2009 - Oct 2009
4010,Wan Jie Du Zun,6.99,ONA (50 eps),Apr 2021 - Sep 2021
4011,Yakusoku (Music),6.99,Music (1 eps),Oct 2020 - Oct 2020
4012,Yuki no Joou (TV),6.99,TV (36 eps),May 2005 - Feb 2006
4013,Biohazard: Degeneration,6.99,Movie (1 eps),Oct 2008 - Oct 2008
4014,Biohazard: Vendetta,6.99,Movie (1 eps),May 2017 - May 2017
4015,Classroom☆Crisis,6.99,TV (13 eps),Jul 2015 - Sep 2015
4016,Danball Senki,6.99,TV (44 eps),Mar 2011 - Jan 2012
4017,Danganronpa 3: Monokuma Gekijou,6.99,Special (3 eps),Oct 2016 - Dec 2016
4018,Doraemon Movie 04: Nobita no Kaitei Kiganjou,6.99,Movie (1 eps),Mar 1983 - Mar 1983
4019,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,6.99,Movie (1 eps),Mar 1999 - Mar 1999
4020,Doraemon Movie 35: Nobita no Space Heroes,6.99,Movie (1 eps),Mar 2015 - Mar 2015
4021,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,6.99,OVA (1 eps),Jul 2015 - Jul 2015
4022,Gunjou Sanka,6.99,Music (1 eps),Sep 2021 - Sep 2021
4023,Kaibutsu Oujo,6.99,TV (25 eps),Apr 2007 - Sep 2007
4024,Kuutei Dragons,6.99,TV (12 eps),Jan 2020 - Mar 2020
4025,Air Master,6.98,TV (27 eps),Apr 2003 - Oct 2003
4026,Bakuman. 3rd Season Specials,6.98,Special (2 eps),Jun 2013 - Aug 2013
4027,Bessatsu Olympia Kyklos,6.98,TV (24 eps),Apr 2020 - Nov 2020
4028,Chobits: Chibits,6.98,Special (1 eps),Jun 2003 - Jun 2003
4029,Dr. Slump,6.98,TV (74 eps),Nov 1997 - Sep 1999
4030,Fei Ren Zai,6.98,ONA (48 eps),Mar 2018 - Jun 2019
4031,Full Metal Panic! Movie 2: One Night Stand,6.98,Movie (1 eps),Jan 2018 - Jan 2018
4032,Gunslinger Girl: Il Teatrino OVA,6.98,OVA (2 eps),Oct 2008 - Oct 2008
4033,Hanhua Riji 2nd Season,6.98,ONA (12 eps),Nov 2020 - Jan 2021
4034,Inazuma Eleven: Reloaded - Soccer no Henkaku,6.98,Special (1 eps),Jan 2018 - Jan 2018
4035,Jashin-chan Dropkick,6.98,TV (11 eps),Jul 2018 - Sep 2018
4036,Jewelpet Happiness,6.98,TV (52 eps),Apr 2013 - Mar 2014
4037,Jinzou Ningen Kikaider The Animation,6.98,TV (13 eps),Oct 2000 - Jan 2001
4038,Kill Me Baby: Butsuzou Kegatte Nise Halloween,6.98,OVA (1 eps),Oct 2013 - Oct 2013
4039,Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue,6.98,Movie (1 eps),Aug 1999 - Aug 1999
4040,Kinnikuman II Sei: Ultimate Muscle 2,6.98,TV (13 eps),Jan 2006 - Mar 2006
4041,Kono Danshi, Mahou ga Oshigoto Desu.,6.98,TV (4 eps),Feb 2016 - Feb 2016
4042,Ling Jian Zun 2nd Season,6.98,ONA (30 eps),May 2019 - Sep 2019
4043,Love Letter,6.98,Music (1 eps),Aug 2021 - Aug 2021
4044,Manga Sekai Mukashibanashi,6.98,TV (127 eps),Oct 1976 - Mar 1979
4045,Murenase! Seton Gakuen,6.98,TV (12 eps),Jan 2020 - Mar 2020
4046,Nana Recaps,6.98,Special (3 eps),Jun 2006 - Jan 2007
4047,One Piece 3D: Mugiwara Chase,6.98,Movie (1 eps),Mar 2011 - Mar 2011
4048,Shin Koihime†Musou: Otome Tairan,6.98,TV (12 eps),Mar 2010 - Jun 2010
4049,SKET Dance: Tettei Bunseki Special,6.98,Special (1 eps),May 2011 - May 2011
4050,Soukyuu no Fafner: Dead Aggressor - Exodus Special,6.98,Special (1 eps),Feb 2015 - Feb 2015
4051,Starship Operators,6.98,TV (13 eps),Jan 2005 - Mar 2005
4052,Supernatural The Animation,6.98,OVA (22 eps),Feb 2011 - Apr 2011
4053,Thermae Romae,6.98,TV (3 eps),Jan 2012 - Jan 2012
4054,Tottoko Hamtarou,6.98,TV (296 eps),Jul 2000 - Mar 2006
4055,Wake Up, Girls!,6.98,TV (12 eps),Jan 2014 - Mar 2014
4056,Xi You Ji,6.98,TV (52 eps),Jul 1999 - Jan 2000
4057,Yingxiong Zai Lin,6.98,ONA (12 eps),Oct 2020 - Dec 2020
4058,Yuusha Tokkyuu Might Gaine,6.98,TV (47 eps),Jan 1993 - Jan 1994
4059,Meitantei Conan: Zero no Tea Time,6.97,TV (6 eps),Apr 2022 - May 2022
4060,Munto: Toki no Kabe wo Koete,6.97,OVA (1 eps),Apr 2005 - Apr 2005
4061,Ninja Senshi Tobikage,6.97,TV (43 eps),Oct 1985 - Jul 1986
4062,Orenchi no Furo Jijou,6.97,TV (13 eps),Oct 2014 - Dec 2014
4063,Otogi Juushi Akazukin,6.97,TV (39 eps),Jul 2006 - Mar 2007
4064,Overlord: Ple Ple Pleiades,6.97,Special (8 eps),Sep 2015 - Feb 2016
4065,Porphy no Nagai Tabi,6.97,TV (52 eps),Jan 2008 - Dec 2008
4066,Renkin San-kyuu Magical? Pokaan,6.97,TV (12 eps),Apr 2006 - Jun 2006
4067,Rinne no Lagrange Season 2,6.97,TV (12 eps),Jul 2012 - Sep 2012
4068,Sakura Trick,6.97,TV (12 eps),Jan 2014 - Mar 2014
4069,Sangenshoku,6.97,Music (1 eps),Jul 2021 - Jul 2021
4070,SF Saiyuuki Starzinger,6.97,TV (73 eps),Apr 1978 - Aug 1979
4071,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 1,6.97,ONA (16 eps),Jul 2021 - Nov 2021
4072,Starmyu 3rd Season,6.97,TV (12 eps),Jul 2019 - Sep 2019
4073,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,6.97,Movie (1 eps),May 2011 - May 2011
4074,To Be Hero,6.97,TV (12 eps),Oct 2016 - Dec 2016
4075,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,6.97,OVA (1 eps),Nov 1994 - Nov 1994
4076,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru,6.97,OVA (1 eps),Oct 2014 - Oct 2014
4077,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,6.97,Special (1 eps),May 2015 - May 2015
4078,Aki no Kanade,6.97,Movie (1 eps),Mar 2015 - Mar 2015
4079,Appleseed Alpha,6.97,Movie (1 eps),Jan 2015 - Jan 2015
4080,BanG Dream!,6.97,TV (13 eps),Jan 2017 - Apr 2017
4081,Bleach: The Sealed Sword Frenzy,6.97,Special (1 eps),Mar 2006 - Mar 2006
4082,Digimon Tamers: Boukensha-tachi no Tatakai,6.97,Movie (1 eps),Jul 2001 - Jul 2001
4083,Dinghai Fusheng Lu,6.97,ONA (12 eps),Jul 2021 - Dec 2021
4084,Doraemon Movie 06: Nobita no Little Star Wars,6.97,Movie (1 eps),Mar 1985 - Mar 1985
4085,Fei Ren Zai 3rd Season,6.97,ONA (12 eps),Jun 2020 - Aug 2020
4086,Fukumenkei Noise,6.97,TV (12 eps),Apr 2017 - Jun 2017
4087,Furusato Saisei: Nippon no Mukashibanashi,6.97,TV (258 eps),Apr 2012 - Mar 2017
4088,Futari wa Precure: Max Heart,6.97,TV (47 eps),Feb 2005 - Jan 2006
4089,Hajimete no Eigo: Nippon Mukashibanashi,6.97,OVA (18 eps),2004 - 2004
4090,Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,6.97,ONA (1 eps),Nov 2020 - Nov 2020
4091,Hi no Tori: Uchuu-hen,6.97,OVA (1 eps),Dec 1987 - Dec 1987
4092,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,6.97,Special (3 eps),Jan 2019 - May 2019
4093,Kachou Ouji,6.97,TV (13 eps),Jul 1999 - Oct 1999
4094,Kaibutsu Oujo: Konsui Oujo,6.97,Special (1 eps),Feb 2008 - Feb 2008
4095,Kawaii dake ja Nai Shikimori-san,6.97,TV (12 eps),Apr 2022 - Jul 2022
4096,Keppeki Danshi! Aoyama-kun,6.97,TV (12 eps),Jul 2017 - Sep 2017
4097,Kiddy Grade: Ignition,6.97,Movie (1 eps),Apr 2007 - Apr 2007
4098,Kyuuketsuhime Miyu,6.97,OVA (4 eps),Jul 1988 - Apr 1989
4099,Lupin III: Lupin vs. Fukusei-ningen,6.97,Movie (1 eps),Dec 1978 - Dec 1978
4100,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,6.97,Special (1 eps),Jul 2008 - Jul 2008
4101,A-Channel: +A-Channel,6.96,Special (11 eps),May 2011 - Oct 2011
4102,Ai Shoujo Pollyanna Story,6.96,TV (51 eps),Jan 1986 - Dec 1986
4103,Anne Happy♪,6.96,TV (12 eps),Apr 2016 - Jun 2016
4104,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,6.96,Special (6 eps),Feb 2011 - Mar 2011
4105,Battle Spirits: Shounen Gekiha Dan,6.96,TV (50 eps),Sep 2009 - Sep 2010
4106,Cardcaptor Sakura: Clear Card-hen Recap,6.96,Special (1 eps),Apr 2018 - Apr 2018
4107,Cheburashka,6.96,Movie (1 eps),Dec 2010 - Dec 2010
4108,Chobits Recap,6.96,Special (1 eps),Feb 2003 - Feb 2003
4109,D.C.S.S: Da Capo Second Season,6.96,TV (26 eps),Jul 2005 - Dec 2005
4110,Digimon Ghost Game,6.96,TV (? eps),Oct 2021 -
4111,Full Metal Panic! Movie 1: Boy Meets Girl,6.96,Movie (1 eps),Nov 2017 - Nov 2017
4112,Huyao Xiao Hongniang: Wei Sheng,6.96,ONA (10 eps),Nov 2019 - Jan 2020
4113,Inazuma Eleven Go,6.96,TV (47 eps),May 2011 - Apr 2012
4114,Kami-tachi ni Hirowareta Otoko,6.96,TV (12 eps),Oct 2020 - Dec 2020
4115,Kishin Douji Zenki,6.96,TV (51 eps),Jan 1995 - Dec 1995
4116,Ling Jian Zun,6.96,ONA (30 eps),Jan 2019 - Apr 2019
4117,Love Live! School Idol Project Recap,6.96,Special (1 eps),Dec 2013 - Dec 2013
4118,Mahoromatic 2 End Year Special,6.96,Special (1 eps),Dec 2002 - Dec 2002
4119,Mahou Shoujo Ikusei Keikaku,6.96,TV (12 eps),Oct 2016 - Dec 2016
4120,Maria†Holic Alive,6.96,TV (12 eps),Apr 2011 - Jun 2011
4121,Mitsume ga Tooru,6.96,TV (48 eps),Oct 1990 - Sep 1991
4122,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,6.96,Movie (1 eps),Jul 2010 - Jul 2010
4123,Negima!?,6.96,TV (26 eps),Oct 2006 - Mar 2007
4124,Osake wa Fuufu ni Natte kara,6.96,TV (13 eps),Oct 2017 - Dec 2017
4125,Pig: Oka no Ue no Dam Keeper,6.96,ONA (10 eps),Aug 2017 - Oct 2017
4126,Project ARMS,6.96,TV (26 eps),Apr 2001 - Sep 2001
4127,Qin Shi Mingyue: Tian Xing Jiu Ge,6.96,ONA (60 eps),Mar 2016 - Jul 2018
4128,Shaonian Ge Xing,6.96,ONA (26 eps),Dec 2018 - Jun 2019
4129,Shikabane Hime: Kuro – Soredemo, Hito to Shite,6.96,Special (1 eps),Aug 2009 - Aug 2009
4130,Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita,6.96,TV (12 eps),Apr 2021 - Jun 2021
4131,Strike Witches,6.96,TV (12 eps),Jul 2008 - Sep 2008
4132,Tantei Opera Milky Holmes: Summer Special,6.96,Special (1 eps),Aug 2011 - Aug 2011
4133,Tsurupika Hagemaru-kun,6.96,TV (59 eps),Mar 1988 - Aug 1989
4134,Yume ga Sameru made,6.96,ONA (1 eps),Jul 2017 - Jul 2017
4135,Ze Tian Ji 2nd Season,6.96,ONA (12 eps),Jul 2016 - Oct 2016
4136,Mai-Otome Specials,6.95,Special (9 eps),Jan 2006 - Sep 2006
4137,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,6.95,OVA (1 eps),Dec 1988 - Dec 1988
4138,Massara,6.95,ONA (1 eps),Nov 2021 - Nov 2021
4139,Monochrome Factor,6.95,TV (24 eps),Apr 2008 - Sep 2008
4140,Mushrambo,6.95,TV (32 eps),Feb 2000 - Sep 2000
4141,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,6.95,TV (13 eps),Apr 2013 - Jun 2013
4142,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,6.95,TV (13 eps),Jan 2013 - Mar 2013
4143,Otogizoushi,6.95,TV (26 eps),Jul 2004 - Mar 2005
4144,Peach Girl,6.95,TV (25 eps),Jan 2005 - Jun 2005
4145,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,6.95,Movie (1 eps),Jul 2004 - Jul 2004
4146,Release the Spyce,6.95,TV (12 eps),Oct 2018 - Dec 2018
4147,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,6.95,OVA (1 eps),Jun 2013 - Jun 2013
4148,Rocket Girls,6.95,TV (12 eps),Feb 2007 - May 2007
4149,Satsuriku no Tenshi,6.95,TV (16 eps),Jul 2018 - Oct 2018
4150,Tsukuyomi: Moon Phase,6.95,TV (25 eps),Oct 2004 - Mar 2005
4151,Uchi Tama?! Uchi no Tama Shirimasen ka?,6.95,TV (11 eps),Jan 2020 - Mar 2020
4152,World Destruction: Sekai Bokumetsu no Rokunin,6.95,TV (13 eps),Jul 2008 - Sep 2008
