Rank|Title|Score|Episodes|Airing|Link
3670|Kyoukai no Rinne 3rd Season|7.06|TV (25 eps)|Apr 2017 - Sep 2017|https://myanimelist.net/anime/34106/Kyoukai_no_Rinne_3rd_Season
3671|Log Horizon: Entaku Houkai|7.06|TV (12 eps)|Jan 2021 - Mar 2021|https://myanimelist.net/anime/41109/Log_Horizon__Entaku_Houkai
3672|Mahoromatic: Tadaima Okaeri|7.06|Special (2 eps)|Oct 2009 - Oct 2009|https://myanimelist.net/anime/7066/Mahoromatic__Tadaima_Okaeri
3673|Mahou no Angel Sweet Mint|7.06|TV (47 eps)|May 1990 - Mar 1991|https://myanimelist.net/anime/2040/Mahou_no_Angel_Sweet_Mint
3674|Manie-Manie: Meikyuu Monogatari|7.06|Movie (3 eps)|Sep 1987 - Sep 1987|https://myanimelist.net/anime/1951/Manie-Manie__Meikyuu_Monogatari
3675|Mewkledreamy Mix!|7.06|TV (50 eps)|Apr 2021 - Mar 2022|https://myanimelist.net/anime/44273/Mewkledreamy_Mix
3676|Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.|7.06|Special (1 eps)|Mar 2014 - Mar 2014|https://myanimelist.net/anime/22071/Mikakunin_de_Shinkoukei__Mite_Are_ga_Watashitachi_no_Tomatteiru_Ryokan_yo
3677|Minami no Niji no Lucy|7.06|TV (50 eps)|Jan 1982 - Dec 1982|https://myanimelist.net/anime/2573/Minami_no_Niji_no_Lucy
3678|Minky Momo in Yume ni Kakeru Hashi|7.06|OVA (1 eps)|May 1993 - May 1993|https://myanimelist.net/anime/3462/Minky_Momo_in_Yume_ni_Kakeru_Hashi
3679|No Guns Life 2nd Season|7.06|TV (12 eps)|Jul 2020 - Sep 2020|https://myanimelist.net/anime/40529/No_Guns_Life_2nd_Season
3680|Ookami Shoujo to Kuro Ouji|7.06|TV (12 eps)|Oct 2014 - Dec 2014|https://myanimelist.net/anime/23673/Ookami_Shoujo_to_Kuro_Ouji
3681|Ookami to Koushinryou II: Holo no Short Anime|7.06|Special (2 eps)|Oct 2009 - Nov 2009|https://myanimelist.net/anime/6884/Ookami_to_Koushinryou_II__Holo_no_Short_Anime
3682|Osake wa Fuufu ni Natte kara: Yuzu Atsukan|7.06|ONA (1 eps)|Oct 2018 - Oct 2018|https://myanimelist.net/anime/37826/Osake_wa_Fuufu_ni_Natte_kara__Yuzu_Atsukan
3683|Otsukimi Recital|7.06|Music (1 eps)|Jul 2013 - Jul 2013|https://myanimelist.net/anime/35752/Otsukimi_Recital
3684|Princess Connect! Re:Dive|7.06|TV (13 eps)|Apr 2020 - Jun 2020|https://myanimelist.net/anime/39292/Princess_Connect_Re_Dive
3685|Red Garden|7.06|TV (22 eps)|Oct 2006 - Mar 2007|https://myanimelist.net/anime/1601/Red_Garden
3686|Reikenzan: Hoshikuzu-tachi no Utage|7.06|TV (12 eps)|Jan 2016 - Mar 2016|https://myanimelist.net/anime/32094/Reikenzan__Hoshikuzu-tachi_no_Utage
3687|Saint Seiya: Soul of Gold|7.06|ONA (13 eps)|Apr 2015 - Sep 2015|https://myanimelist.net/anime/28215/Saint_Seiya__Soul_of_Gold
3688|Sekai Seifuku: Bouryaku no Zvezda|7.06|TV (12 eps)|Jan 2014 - Mar 2014|https://myanimelist.net/anime/20973/Sekai_Seifuku__Bouryaku_no_Zvezda
3689|Sekirei|7.06|TV (12 eps)|Jul 2008 - Sep 2008|https://myanimelist.net/anime/4063/Sekirei
3690|Shakunetsu no Takkyuu Musume|7.06|TV (12 eps)|Oct 2016 - Dec 2016|https://myanimelist.net/anime/33031/Shakunetsu_no_Takkyuu_Musume
3691|Sora no Manimani|7.06|TV (12 eps)|Jul 2009 - Sep 2009|https://myanimelist.net/anime/6098/Sora_no_Manimani
3692|Strike the Blood|7.06|TV (24 eps)|Oct 2013 - Mar 2014|https://myanimelist.net/anime/18277/Strike_the_Blood
3693|Taiho Shichau zo Special|7.06|TV (20 eps)|Mar 1999 - Apr 1999|https://myanimelist.net/anime/2011/Taiho_Shichau_zo_Special
3694|Tales of Symphonia The Animation: Tethe'alla-hen Specials|7.06|Special (4 eps)|Mar 2010 - Feb 2011|https://myanimelist.net/anime/8909/Tales_of_Symphonia_The_Animation__Tethealla-hen_Specials
3695|Tenjou Tenge: The Past Chapter|7.06|Movie (1 eps)|Mar 2005 - Mar 2005|https://myanimelist.net/anime/760/Tenjou_Tenge__The_Past_Chapter
3696|Toaru Kagaku no Railgun S: Motto Marutto Railgun|7.06|Special (2 eps)|Jul 2013 - Nov 2013|https://myanimelist.net/anime/19697/Toaru_Kagaku_no_Railgun_S__Motto_Marutto_Railgun
3697|Tokyo Magnitude 8.0 Recap|7.06|Special (1 eps)|Dec 2009 - Dec 2009|https://myanimelist.net/anime/7654/Tokyo_Magnitude_80_Recap
3698|Tongari Boushi no Memole|7.06|TV (50 eps)|Mar 1984 - Mar 1985|https://myanimelist.net/anime/3754/Tongari_Boushi_no_Memole
3699|Umisea|7.06|ONA (4 eps)|Sep 2021 - Sep 2021|https://myanimelist.net/anime/49860/Umisea
3700|Usavich II|7.06|TV (13 eps)|Oct 2007 - Jan 2008|https://myanimelist.net/anime/3738/Usavich_II
3701|Yuusha, Yamemasu|7.06|TV (12 eps)|Apr 2022 - Jun 2022|https://myanimelist.net/anime/50175/Yuusha_Yamemasu
3702|Ze Tian Ji 4th Season|7.06|ONA (12 eps)|Aug 2018 - Oct 2018|https://myanimelist.net/anime/38220/Ze_Tian_Ji_4th_Season
3703|Mahou no Yousei Persia|7.05|TV (48 eps)|Jul 1984 - May 1985|https://myanimelist.net/anime/2039/Mahou_no_Yousei_Persia
3704|Mahoutsukai Tai!|7.05|OVA (6 eps)|May 1996 - Oct 1997|https://myanimelist.net/anime/629/Mahoutsukai_Tai
3705|Mazinkaiser SKL|7.05|OVA (3 eps)|Nov 2010 - Apr 2011|https://myanimelist.net/anime/8666/Mazinkaiser_SKL
3706|MM!|7.05|TV (12 eps)|Oct 2010 - Dec 2010|https://myanimelist.net/anime/8424/MM
3707|Mushibugyou OVA|7.05|OVA (3 eps)|Jul 2014 - Jan 2015|https://myanimelist.net/anime/24171/Mushibugyou_OVA
3708|Nisekoi: OVA|7.05|OVA (2 eps)|Jan 2016 - Jan 2016|https://myanimelist.net/anime/32553/Nisekoi__OVA
3709|Nurse Angel Ririka SOS|7.05|TV (35 eps)|Jul 1995 - Mar 1996|https://myanimelist.net/anime/616/Nurse_Angel_Ririka_SOS
3710|Oshiete! Galko-chan|7.05|TV (12 eps)|Jan 2016 - Mar 2016|https://myanimelist.net/anime/32013/Oshiete_Galko-chan
3711|Pokemon XY&Z Specials|7.05|Special (2 eps)|Nov 2016 - Nov 2016|https://myanimelist.net/anime/34325/Pokemon_XY_Z_Specials
3712|Pokemon: Mewtwo! Ware wa Koko ni Ari|7.05|Special (1 eps)|Dec 2000 - Dec 2000|https://myanimelist.net/anime/1709/Pokemon__Mewtwo_Ware_wa_Koko_ni_Ari
3713|Rockman.EXE Beast|7.05|TV (25 eps)|Oct 2005 - Apr 2006|https://myanimelist.net/anime/2110/RockmanEXE_Beast
3714|Rockman.EXE Stream|7.05|TV (51 eps)|Oct 2004 - Sep 2005|https://myanimelist.net/anime/2109/RockmanEXE_Stream
3715|Roujin Z|7.05|Movie (1 eps)|Sep 1991 - Sep 1991|https://myanimelist.net/anime/2000/Roujin_Z
3716|Seikimatsu Occult Gakuin|7.05|TV (13 eps)|Jul 2010 - Sep 2010|https://myanimelist.net/anime/6974/Seikimatsu_Occult_Gakuin
3717|Seirei Gensouki|7.05|TV (12 eps)|Jul 2021 - Sep 2021|https://myanimelist.net/anime/44203/Seirei_Gensouki
3718|Sekirei: Hajimete no Otsukai|7.05|Special (1 eps)|Mar 2009 - Mar 2009|https://myanimelist.net/anime/5279/Sekirei__Hajimete_no_Otsukai
3719|Shakunetsu Kabaddi|7.05|TV (12 eps)|Apr 2021 - Jun 2021|https://myanimelist.net/anime/42395/Shakunetsu_Kabaddi
3720|Shangri-La|7.05|TV (24 eps)|Apr 2009 - Sep 2009|https://myanimelist.net/anime/5220/Shangri-La
3721|Sousei no Aquarion OVA|7.05|OVA (2 eps)|May 2007 - Nov 2007|https://myanimelist.net/anime/2170/Sousei_no_Aquarion_OVA
3722|Stars*Collection!|7.05|ONA (? eps)|Jan 2022 -|https://myanimelist.net/anime/50934/StarsCollection
3723|Street Fighter II V|7.05|TV (29 eps)|Apr 1995 - Nov 1995|https://myanimelist.net/anime/876/Street_Fighter_II_V
3724|Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai|7.05|Movie (1 eps)|Dec 2016 - Dec 2016|https://myanimelist.net/anime/33036/Suki_ni_Naru_Sono_Shunkan_wo__Kokuhaku_Jikkou_Iinkai
3725|Tokyo Mew Mew|7.05|TV (52 eps)|Apr 2002 - Mar 2003|https://myanimelist.net/anime/687/Tokyo_Mew_Mew
3726|Tsugumomo|7.05|TV (12 eps)|Apr 2017 - Jun 2017|https://myanimelist.net/anime/34019/Tsugumomo
3727|Tu Bian Ying Xiong Leaf|7.05|ONA (12 eps)|Apr 2018 - Jul 2018|https://myanimelist.net/anime/35044/Tu_Bian_Ying_Xiong_Leaf
3728|Unico: Mahou no Shima e|7.05|Movie (1 eps)|Jul 1983 - Jul 1983|https://myanimelist.net/anime/2429/Unico__Mahou_no_Shima_e
3729|Urusei Yatsura Movie 1: Only You|7.05|Movie (1 eps)|Feb 1983 - Feb 1983|https://myanimelist.net/anime/1920/Urusei_Yatsura_Movie_1__Only_You
3730|Wasurenagumo|7.05|Special (1 eps)|Mar 2012 - Mar 2012|https://myanimelist.net/anime/13171/Wasurenagumo
3731|WiSH VOYAGE|7.05|Music (1 eps)|Jul 2018 - Jul 2018|https://myanimelist.net/anime/38052/WiSH_VOYAGE
3732|Wu Shan Wu Xing|7.05|ONA (1 eps)|Dec 2016 - Dec 2016|https://myanimelist.net/anime/51195/Wu_Shan_Wu_Xing
3733|Yuri Kuma Arashi|7.05|TV (12 eps)|Jan 2015 - Mar 2015|https://myanimelist.net/anime/26165/Yuri_Kuma_Arashi
3734|11-nin Iru!|7.05|Movie (1 eps)|Nov 1986 - Nov 1986|https://myanimelist.net/anime/1901/11-nin_Iru
3735|3-gatsu no Lion meets Bump of Chicken|7.05|Music (1 eps)|Dec 2014 - Dec 2014|https://myanimelist.net/anime/28789/3-gatsu_no_Lion_meets_Bump_of_Chicken
3736|Akazukin Chacha OVA|7.05|OVA (3 eps)|Dec 1995 - Mar 1996|https://myanimelist.net/anime/367/Akazukin_Chacha_OVA
3737|All Out!!|7.05|TV (25 eps)|Oct 2016 - Mar 2017|https://myanimelist.net/anime/31588/All_Out
3738|Azur Lane: Bisoku Zenshin!|7.05|TV (12 eps)|Jan 2021 - Mar 2021|https://myanimelist.net/anime/40930/Azur_Lane__Bisoku_Zenshin
3739|Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi|7.05|Special (1 eps)|Oct 2011 - Oct 2011|https://myanimelist.net/anime/24727/Baka_to_Test_to_Shoukanjuu_Ni__Mahou_Hideyoshi_Hideyoshi
3740|Blame! Movie|7.05|Movie (1 eps)|May 2017 - May 2017|https://myanimelist.net/anime/32086/Blame_Movie
3741|Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai|7.05|OVA (1 eps)|Sep 2012 - Sep 2012|https://myanimelist.net/anime/14027/Boku_wa_Tomodachi_ga_Sukunai__Relay_Shousetsu_wa_Ketsumatsu_ga_Hanpanai
3742|Chou Mashin Eiyuuden Wataru|7.05|TV (51 eps)|Oct 1997 - Sep 1998|https://myanimelist.net/anime/3432/Chou_Mashin_Eiyuuden_Wataru
3743|Daisuki! BuBu ChaCha|7.05|TV (26 eps)|May 2001 - Nov 2001|https://myanimelist.net/anime/4586/Daisuki_BuBu_ChaCha
3744|Deltora Quest|7.05|TV (65 eps)|Jan 2007 - Mar 2008|https://myanimelist.net/anime/1826/Deltora_Quest
3745|Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria|7.05|TV (12 eps)|Apr 2017 - Jul 2017|https://myanimelist.net/anime/32887/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_Gaiden__Sword_Oratoria
3746|Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA|7.05|OVA (1 eps)|Dec 2016 - Dec 2016|https://myanimelist.net/anime/32801/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_OVA
3747|Engage Kiss|7.05|TV (13 eps)|Jul 2022 - Sep 2022|https://myanimelist.net/anime/51417/Engage_Kiss
3748|Fate/kaleid liner Prisma☆Illya|7.05|TV (10 eps)|Jul 2013 - Sep 2013|https://myanimelist.net/anime/14829/Fate_kaleid_liner_Prisma☆Illya
3749|Futari wa Precure|7.05|TV (49 eps)|Feb 2004 - Jan 2005|https://myanimelist.net/anime/603/Futari_wa_Precure
3750|Futsuu no Joshikousei ga [Locodol] Yattemita. OVA|7.05|OVA (2 eps)|Mar 2015 - Jun 2016|https://myanimelist.net/anime/30988/Futsuu_no_Joshikousei_ga_Locodol_Yattemita_OVA
3751|Kiddy Grade: Maelstrom|7.05|Movie (1 eps)|Jun 2007 - Jun 2007|https://myanimelist.net/anime/3222/Kiddy_Grade__Maelstrom
3752|Kirarin☆Revolution|7.05|TV (153 eps)|Apr 2006 - Mar 2009|https://myanimelist.net/anime/1516/Kirarin☆Revolution
3753|Kodomo no Jikan Ni Gakki|7.05|OVA (3 eps)|Feb 2009 - Jul 2009|https://myanimelist.net/anime/4195/Kodomo_no_Jikan_Ni_Gakki
3754|Kodomo no Jikan OVA|7.05|OVA (3 eps)|Sep 2007 - Jan 2011|https://myanimelist.net/anime/3121/Kodomo_no_Jikan_OVA
3755|Kyou no 5 no 2 (TV): Takarabako|7.05|OVA (1 eps)|Oct 2009 - Oct 2009|https://myanimelist.net/anime/6379/Kyou_no_5_no_2_TV__Takarabako
3756|Ajin Part 2 OVA|7.04|OVA (1 eps)|Apr 2017 - Apr 2017|https://myanimelist.net/anime/36625/Ajin_Part_2_OVA
3757|Asatte no Houkou.|7.04|TV (12 eps)|Oct 2006 - Dec 2006|https://myanimelist.net/anime/1554/Asatte_no_Houkou
3758|Black★Rock Shooter|7.04|Music (1 eps)|Jun 2008 - Jun 2008|https://myanimelist.net/anime/12079/Black★Rock_Shooter
3759|Danball Senki W|7.04|TV (58 eps)|Jan 2012 - Mar 2013|https://myanimelist.net/anime/12651/Danball_Senki_W
3760|Doraemon Movie 03: Nobita no Daimakyou|7.04|Movie (1 eps)|Mar 1982 - Mar 1982|https://myanimelist.net/anime/2671/Doraemon_Movie_03__Nobita_no_Daimakyou
3761|Doraemon Movie 09: Nobita no Parallel Saiyuuki|7.04|Movie (1 eps)|Mar 1988 - Mar 1988|https://myanimelist.net/anime/2658/Doraemon_Movie_09__Nobita_no_Parallel_Saiyuuki
3762|Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou|7.04|Movie (1 eps)|Jul 1991 - Jul 1991|https://myanimelist.net/anime/898/Dragon_Ball_Z_Movie_05__Tobikkiri_no_Saikyou_tai_Saikyou
3763|Flanders no Inu, Boku no Patrasche|7.04|TV (26 eps)|Oct 1992 - Mar 1993|https://myanimelist.net/anime/2624/Flanders_no_Inu_Boku_no_Patrasche
3764|Gantz 2nd Stage|7.04|TV (13 eps)|Aug 2004 - Nov 2004|https://myanimelist.net/anime/395/Gantz_2nd_Stage
3765|Geragera Boes Monogatari|7.04|TV (52 eps)|Apr 1987 - Mar 1988|https://myanimelist.net/anime/2815/Geragera_Boes_Monogatari
3766|Grisaia no Rakuen Specials|7.04|Special (5 eps)|Aug 2015 - Dec 2015|https://myanimelist.net/anime/31368/Grisaia_no_Rakuen_Specials
3767|Gundam Build Divers Re:Rise|7.04|ONA (13 eps)|Oct 2019 - Dec 2019|https://myanimelist.net/anime/40192/Gundam_Build_Divers_Re_Rise
3768|Hakuouki OVA (2021)|7.04|OVA (3 eps)|Nov 2021 - Jan 2022|https://myanimelist.net/anime/49338/Hakuouki_OVA_2021
3769|Ichigo Mashimaro Episode 0|7.04|Special (1 eps)|Jun 2005 - Jun 2005|https://myanimelist.net/anime/4156/Ichigo_Mashimaro_Episode_0
3770|Joker Game|7.04|TV (12 eps)|Apr 2016 - Jun 2016|https://myanimelist.net/anime/31405/Joker_Game
3771|Kaibutsu Oujo (OVA)|7.04|OVA (3 eps)|Dec 2010 - Oct 2011|https://myanimelist.net/anime/9159/Kaibutsu_Oujo_OVA
3772|Kaisou Ressha|7.04|Music (1 eps)|Aug 2021 - Aug 2021|https://myanimelist.net/anime/51077/Kaisou_Ressha
3773|Kimi no Iru Machi OVA|7.04|OVA (2 eps)|Jan 2014 - Mar 2014|https://myanimelist.net/anime/20649/Kimi_no_Iru_Machi_OVA
3774|Koro-sensei Quest!|7.04|ONA (12 eps)|Dec 2016 - Mar 2017|https://myanimelist.net/anime/34389/Koro-sensei_Quest
3775|Kyoukaisenjou no Horizon|7.04|TV (13 eps)|Oct 2011 - Dec 2011|https://myanimelist.net/anime/10456/Kyoukaisenjou_no_Horizon
3776|Lupin III: Alcatraz Connection|7.04|Special (1 eps)|Aug 2001 - Aug 2001|https://myanimelist.net/anime/1413/Lupin_III__Alcatraz_Connection
3777|Mamoru-kun ni Megami no Shukufuku wo!|7.04|TV (24 eps)|Oct 2006 - Mar 2007|https://myanimelist.net/anime/1588/Mamoru-kun_ni_Megami_no_Shukufuku_wo
3778|Mashiro-iro Symphony: The Color of Lovers|7.04|TV (12 eps)|Oct 2011 - Dec 2011|https://myanimelist.net/anime/10397/Mashiro-iro_Symphony__The_Color_of_Lovers
3779|My Little Goat|7.04|Movie (1 eps)|2018 - 2018|https://myanimelist.net/anime/42899/My_Little_Goat
3780|Otome wa Boku ni Koishiteru|7.04|TV (12 eps)|Oct 2006 - Dec 2006|https://myanimelist.net/anime/1569/Otome_wa_Boku_ni_Koishiteru
3781|Penguin's Memory: Shiawase Monogatari|7.04|Movie (1 eps)|Jun 1985 - Jun 1985|https://myanimelist.net/anime/16434/Penguins_Memory__Shiawase_Monogatari
3782|Photon|7.04|OVA (6 eps)|Nov 1997 - Feb 1999|https://myanimelist.net/anime/1944/Photon
3783|Red Shoes|7.04|Movie (1 eps)|Jul 2019 - Jul 2019|https://myanimelist.net/anime/48305/Red_Shoes
3784|Ro-Kyu-Bu! SS|7.04|TV (12 eps)|Jul 2013 - Sep 2013|https://myanimelist.net/anime/16051/Ro-Kyu-Bu_SS
3785|Shin Getter Robo tai Neo Getter Robo|7.04|OVA (4 eps)|Dec 2000 - Jun 2001|https://myanimelist.net/anime/938/Shin_Getter_Robo_tai_Neo_Getter_Robo
3786|Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future|7.04|ONA (2 eps)|Feb 2021 - Apr 2021|https://myanimelist.net/anime/41842/Shin_Tennis_no_Ouji-sama__Hyoutei_vs_Rikkai_-_Game_of_Future
3787|Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora|7.04|Movie (1 eps)|May 2017 - May 2017|https://myanimelist.net/anime/39478/Shingeki_no_Kyojin_in_the_Dome__Heishi-tachi_no_Hoshizora
3788|Show By Rock!! #|7.04|TV (12 eps)|Oct 2016 - Dec 2016|https://myanimelist.net/anime/32038/Show_By_Rock_
3789|Shuffle!|7.04|TV (24 eps)|Jul 2005 - Jan 2006|https://myanimelist.net/anime/79/Shuffle
3790|Sore ga Seiyuu!|7.04|TV (13 eps)|Jul 2015 - Sep 2015|https://myanimelist.net/anime/29163/Sore_ga_Seiyuu
3791|Soukou no Strain|7.04|TV (13 eps)|Nov 2006 - Feb 2007|https://myanimelist.net/anime/1602/Soukou_no_Strain
3792|Taiho Shichau zo: Nagisa no Koutsuu Yuudou|7.04|Special (1 eps)|1997 - 1997|https://myanimelist.net/anime/4162/Taiho_Shichau_zo__Nagisa_no_Koutsuu_Yuudou
3793|Taiyou no Yuusha Fighbird|7.04|TV (48 eps)|Feb 1991 - Feb 1992|https://myanimelist.net/anime/4532/Taiyou_no_Yuusha_Fighbird
3794|Urusei Yatsura: The Shougaibutsu Suieitaikai|7.04|Special (1 eps)|Dec 2008 - Dec 2008|https://myanimelist.net/anime/6567/Urusei_Yatsura__The_Shougaibutsu_Suieitaikai
3795|Uta no☆Prince-sama♪ Maji Love 1000%|7.04|TV (13 eps)|Jul 2011 - Sep 2011|https://myanimelist.net/anime/10321/Uta_no☆Prince-sama♪_Maji_Love_1000
3796|Wu Shang Shen Di 2nd Season|7.04|ONA (240 eps)|May 2021 -|https://myanimelist.net/anime/48956/Wu_Shang_Shen_Di_2nd_Season
3797|Yami no Matsuei|7.04|TV (13 eps)|Oct 2000 - Dec 2000|https://myanimelist.net/anime/553/Yami_no_Matsuei
3798|Lupin III: Moeyo Zantetsuken!|7.03|Special (1 eps)|Jul 1994 - Jul 1994|https://myanimelist.net/anime/1417/Lupin_III__Moeyo_Zantetsuken
3799|Madlax|7.03|TV (26 eps)|Apr 2004 - Sep 2004|https://myanimelist.net/anime/252/Madlax
3800|Mahoutsukai no Yome: Gakuin-hen|7.03|ONA (1 eps)|Mar 2019 - Mar 2019|https://myanimelist.net/anime/40134/Mahoutsukai_no_Yome__Gakuin-hen
3801|Mamahaha no Tsurego ga Motokano datta|7.03|TV (12 eps)|Jul 2022 - Sep 2022|https://myanimelist.net/anime/49470/Mamahaha_no_Tsurego_ga_Motokano_datta
3802|Medaka Box|7.03|TV (12 eps)|Apr 2012 - Jun 2012|https://myanimelist.net/anime/11761/Medaka_Box
3803|Mekakucity Actors|7.03|TV (12 eps)|Apr 2014 - Jun 2014|https://myanimelist.net/anime/21603/Mekakucity_Actors
3804|Nekopara: Koneko no Hi no Yakusoku|7.03|ONA (1 eps)|Jul 2018 - Jul 2018|https://myanimelist.net/anime/37983/Nekopara__Koneko_no_Hi_no_Yakusoku
3805|Ninkuu|7.03|TV (55 eps)|Jan 1995 - Feb 1996|https://myanimelist.net/anime/912/Ninkuu
3806|Promare: Lio-hen|7.03|ONA (1 eps)|May 2019 - May 2019|https://myanimelist.net/anime/40313/Promare__Lio-hen
3807|Rekka no Honoo: Final Burning|7.03|Special (1 eps)|Jun 2004 - Jun 2004|https://myanimelist.net/anime/5691/Rekka_no_Honoo__Final_Burning
3808|RESTART POiNTER|7.03|Music (1 eps)|Jun 2016 - Jun 2016|https://myanimelist.net/anime/33420/RESTART_POiNTER
3809|Show By Rock!!|7.03|TV (12 eps)|Apr 2015 - Jun 2015|https://myanimelist.net/anime/27441/Show_By_Rock
3810|Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.|7.03|Special (1 eps)|Jul 2006 - Jul 2006|https://myanimelist.net/anime/3138/Solty_Rei__Surechigau_Kimochi_de_Omoi_Au_Kokoro_de
3811|Stop!! Hibari-kun!|7.03|TV (35 eps)|May 1983 - Jan 1984|https://myanimelist.net/anime/3332/Stop_Hibari-kun
3812|Takahashi Rumiko Gekijou Ningyo no Mori|7.03|TV (13 eps)|Oct 2003 - Dec 2003|https://myanimelist.net/anime/620/Takahashi_Rumiko_Gekijou_Ningyo_no_Mori
3813|Tales of Symphonia The Animation: Sekai Tougou-hen Specials|7.03|Special (3 eps)|Nov 2011 - Oct 2012|https://myanimelist.net/anime/12709/Tales_of_Symphonia_The_Animation__Sekai_Tougou-hen_Specials
3814|Tenjou Tenge: The Ultimate Fight|7.03|OVA (2 eps)|Mar 2005 - Mar 2005|https://myanimelist.net/anime/448/Tenjou_Tenge__The_Ultimate_Fight
3815|Tokimeki Memorial: Only Love|7.03|TV (25 eps)|Oct 2006 - Apr 2007|https://myanimelist.net/anime/1555/Tokimeki_Memorial__Only_Love
3816|Tokyo Ghoul √A|7.03|TV (12 eps)|Jan 2015 - Mar 2015|https://myanimelist.net/anime/27899/Tokyo_Ghoul_√A
3817|Vampire Hunter D|7.03|Movie (1 eps)|Dec 1985 - Dec 1985|https://myanimelist.net/anime/732/Vampire_Hunter_D
3818|Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!|7.03|Movie (1 eps)|Aug 2015 - Aug 2015|https://myanimelist.net/anime/30845/Aikatsu_Music_Award__Minna_de_Shou_wo_MoracchaimaShow
3819|Azumanga Daioh: Gekijou Tanpen|7.03|Special (1 eps)|Dec 2001 - Dec 2001|https://myanimelist.net/anime/659/Azumanga_Daioh__Gekijou_Tanpen
3820|B'T X|7.03|TV (25 eps)|Apr 1996 - Sep 1996|https://myanimelist.net/anime/286/BT_X
3821|Bakusou Kyoudai Let's & Go WGP|7.03|TV (51 eps)|Jan 1997 - Dec 1997|https://myanimelist.net/anime/2706/Bakusou_Kyoudai_Lets___Go_WGP
3822|Binan Koukou Chikyuu Boueibu LOVE! LOVE!|7.03|TV (12 eps)|Jul 2016 - Sep 2016|https://myanimelist.net/anime/31417/Binan_Koukou_Chikyuu_Boueibu_LOVE_LOVE
3823|Blue Gender|7.03|TV (26 eps)|Oct 1999 - Mar 2000|https://myanimelist.net/anime/58/Blue_Gender
3824|Chicchana Yukitsukai Sugar Specials|7.03|Special (2 eps)|Aug 2003 - Aug 2003|https://myanimelist.net/anime/1014/Chicchana_Yukitsukai_Sugar_Specials
3825|Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki|7.03|Movie (1 eps)|Apr 2015 - Apr 2015|https://myanimelist.net/anime/27653/Crayon_Shin-chan_Movie_23__Ora_no_Hikkoshi_Monogatari_-_Saboten_Daisuugeki
3826|Danball Senki Wars|7.03|TV (37 eps)|Apr 2013 - Dec 2013|https://myanimelist.net/anime/17917/Danball_Senki_Wars
3827|Daybreak Interlude|7.03|Music (1 eps)|Sep 2017 - Sep 2017|https://myanimelist.net/anime/36289/Daybreak_Interlude
3828|Densetsu Kyojin Ideon|7.03|TV (39 eps)|May 1980 - Jan 1981|https://myanimelist.net/anime/930/Densetsu_Kyojin_Ideon
3829|Devilman: Yochou Sirene-hen|7.03|OVA (1 eps)|Feb 1990 - Feb 1990|https://myanimelist.net/anime/2355/Devilman__Yochou_Sirene-hen
3830|Doraemon: The Day When I Was Born|7.03|Movie (1 eps)|Mar 2002 - Mar 2002|https://myanimelist.net/anime/2652/Doraemon__The_Day_When_I_Was_Born
3831|Eikoku Koi Monogatari Emma: Intermission|7.03|Special (1 eps)|Apr 2007 - Apr 2007|https://myanimelist.net/anime/2517/Eikoku_Koi_Monogatari_Emma__Intermission
3832|Gensoumaden Saiyuuki OVA|7.03|OVA (2 eps)|Apr 1999 - Aug 1999|https://myanimelist.net/anime/3218/Gensoumaden_Saiyuuki_OVA
3833|Golden Time (Movie)|7.03|Movie (1 eps)|Dec 2013 - Dec 2013|https://myanimelist.net/anime/36789/Golden_Time_Movie
3834|Gudetama|7.03|TV (? eps)|Mar 2014 -|https://myanimelist.net/anime/23539/Gudetama
3835|Hayate no Gotoku! Can't Take My Eyes Off You|7.03|TV (12 eps)|Oct 2012 - Dec 2012|https://myanimelist.net/anime/14653/Hayate_no_Gotoku_Cant_Take_My_Eyes_Off_You
3836|Hayate no Gotoku! Cuties|7.03|TV (12 eps)|Apr 2013 - Jul 2013|https://myanimelist.net/anime/16982/Hayate_no_Gotoku_Cuties
3837|I Wanna|7.03|Music (1 eps)|Feb 2022 - Feb 2022|https://myanimelist.net/anime/51084/I_Wanna
3838|Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!|7.03|Movie (1 eps)|Apr 2007 - Apr 2007|https://myanimelist.net/anime/2132/Inukami_The_Movie__Tokumei_Reiteki_Sousakan_Karina_Shirou
