Rank,Title,Score,Episodes,Airing
18873,Kurage Nasu,N/A,Music (1 eps),May 2013 - May 2013
18874,Kurayami wa Kiken ga Ippai,N/A,OVA (1 eps),-
18875,Kuro (Movie),N/A,Movie (1 eps),Mar 2010 - Mar 2010
18876,Kuro Kishi to Shiro no Maou VR Sennyuu! Maoujou-hen,N/A,ONA (1 eps),Jan 2018 - Jan 2018
18877,Kuro-Nikuru Girls,N/A,ONA (3 eps),Dec 2016 - Feb 2017
18878,Kurokami The Animation: Akane-sensei no Kankokugo Kouza,N/A,Special (8 eps),May 2009 - Dec 2009
18879,Kurokan,N/A,ONA (33 eps),Jan 2013 - 2014
18880,Kuroneko Monroe,N/A,TV (23 eps),Apr 2018 - Sep 2018
18881,Kurou Shiro,N/A,Music (1 eps),Jul 2015 - Jul 2015
18882,Kurumiwari Ningyou (2014),N/A,Movie (1 eps),Nov 2014 - Nov 2014
18883,Kuruneko (ONA),N/A,ONA (10 eps),Oct 2017 - Dec 2017
18884,Kuruneko: Kurunekobin,N/A,Special (4 eps),Dec 2009 - Sep 2010
18885,Kuruneko: Nyaalock Holmes no Bouken,N/A,Special (4 eps),Dec 2010 - Sep 2011
18886,Kusakeiba,N/A,Music (1 eps),Jun 1971 - Jun 1971
18887,Kushimitama Samurai,N/A,Movie (1 eps),Nov 2014 - Nov 2014
18888,KutsuDaru.,N/A,TV (48 eps),Apr 2014 - Sep 2015
18889,Kutsuya to Kobito,N/A,Movie (1 eps),1960 - 1960
18890,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Norikata,N/A,OVA (1 eps),-
18891,Kuusou Suizokukan,N/A,ONA (2 eps),Nov 2015 - Oct 2016
18892,Kuwagata Tsumami,N/A,ONA (84 eps),Jul 2005 - Nov 2010
18893,Kuzuryuugawa to Shounen,N/A,OVA (1 eps),Oct 1998 - Oct 1998
18894,Kwaegeol Longman Narongi,N/A,TV (52 eps),Jan 2006 - Mar 2007
18895,Kyak Kyak Kyak Flamenco,N/A,Music (1 eps),2017 - 2017
18896,Kyojin no Hoshi (Movie),N/A,Movie (1 eps),Aug 1982 - Aug 1982
18897,Kyojin no Hoshi: Chizome no Kesshousen,N/A,Movie (1 eps),Jul 1969 - Jul 1969
18898,Kyojin no Hoshi: Dai League Ball,N/A,Movie (1 eps),Mar 1970 - Mar 1970
18899,Kyojin no Hoshi: Ike Ike Hyuuma,N/A,Movie (1 eps),Dec 1969 - Dec 1969
18900,Kyojin no Hoshi: Shukumei no Taiketsu,N/A,Movie (1 eps),Aug 1970 - Aug 1970
18901,Kyokou Suiri Mini Anime Season 2,N/A,ONA (? eps),Feb 2022 -
18902,Kyonshii Kyonta no Koutsuu Anzen,N/A,OVA (1 eps),1985 - 1985
18903,Kyoro-chan no Jishin Youjin Hi no Youjin,N/A,OVA (1 eps),2001 - 2001
18904,Kyoro-chan no Koutsuu Anzen,N/A,OVA (1 eps),2001 - 2001
18905,Kyoto Gakuen Daigaku,N/A,Special (3 eps),Jul 2014 - Nov 2015
18906,Kyou mo Chappy End,N/A,Music (1 eps),Dec 2002 - Dec 2002
18907,Kyou mo Kyou to te Tape wa Mawaru,N/A,Special (1 eps),Jun 2005 - Jun 2005
18908,Kyou mo Tsuno ga Aru,N/A,TV (50 eps),Feb 2019 - Feb 2020
18909,Kyoufu no Kyou-chan,N/A,TV (7 eps),Nov 1994 - Mar 1995
18910,Kyoufu! Zombie Neko,N/A,TV (52 eps),Oct 2015 - Sep 2016
18911,Kyouiku Eiga-sai Jushou Anime Series,N/A,OVA (1 eps),1986 - 1986
18912,Kyouryou Pikora,N/A,Special (1 eps),Aug 1995 - Aug 1995
18913,Kyouryuu Wakusei,N/A,TV (60 eps),Apr 1993 - Jan 1994
18914,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,N/A,OVA (1 eps),Jul 1998 - Jul 1998
18915,Kyubi no Kitsune to Tobimaru (Sesshoseki),N/A,Movie (1 eps),Oct 1968 - Oct 1968
18916,Kyushu Love Milk Club,N/A,Special (3 eps),2006 - 2006
18917,Kyuumei Senshi Nanosaver,N/A,TV (28 eps),Apr 1997 - Jan 1998
18918,La Golondrina,N/A,Music (1 eps),Feb 1972 - Feb 1972
18919,La Vilaine LuLu,N/A,Special (13 eps),Apr 2009 - Jun 2009
18920,Lala-chan Santa no Fantasy Christmas,N/A,Music (1 eps),Nov 2017 - Nov 2017
18921,Lalala Demacia,N/A,ONA (10 eps),Dec 2011 - Mar 2012
18922,Lalala Demacia Second Season,N/A,ONA (10 eps),Jul 2012 - Dec 2012
18923,Lalala Demacia Third Season,N/A,ONA (10 eps),Mar 2013 - 2013
18924,Lalala Lala-chan,N/A,ONA (24 eps),Mar 2015 - Feb 2016
18925,Lalala Lala-chan ★Uchuu ni Muchuu★,N/A,TV (12 eps),Oct 2017 - Dec 2017
18926,Lalala Lala-chan Mini,N/A,ONA (24 eps),Mar 2015 - Feb 2016
18927,Lalala Lala-chan: Lala to Mainichi,N/A,TV (12 eps),Dec 2018 - Jan 2019
18928,Lalala Lala-chan: Patapata Daisensou,N/A,TV (12 eps),Oct 2016 - Jan 2017
18929,LaLaLa, Brothers,N/A,Movie (1 eps),2011 - 2011
18930,Lalalacoco,N/A,TV (13 eps),Jan 2020 - Mar 2020
18931,Lalalacoco II,N/A,TV (12 eps),Jul 2020 - Sep 2020
18932,Lan Gu,N/A,Movie (1 eps),1988 - 1988
18933,Lan Mao,N/A,TV (3057 eps),Oct 1999 - Aug 2001
18934,Lan Pi Shu Yu Da Lian Mao,N/A,TV (30 eps),1993 - 1994
18935,Lan Pi Shu Yu Da Lian Mao 2nd Season,N/A,TV (39 eps),Jun 2000 - 2001
18936,Landreaall,N/A,OVA (1 eps),Feb 2017 - Feb 2017
18937,Lang Lai Le,N/A,Movie (1 eps),1982 - 1982
18938,Lanhua Hua,N/A,Movie (1 eps),1989 - 1989
18939,Lanting Xiao Jingling,N/A,TV (52 eps),Apr 2014 -
18940,Lao Fu Zi Fan Dou Zhen Tan,N/A,Movie (1 eps),Dec 2003 - Dec 2003
18941,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,N/A,Movie (1 eps),Jan 2011 - Jan 2011
18942,Lao Hu Xue Yi,N/A,Movie (1 eps),1982 - 1982
18943,Lao Po Po De Zao Shu,N/A,Movie (1 eps),1958 - 1958
18944,Lao Shan Dao Shi,N/A,Movie (1 eps),1981 - 1981
18945,Lao Shu Jia Nu,N/A,Movie (1 eps),1983 - 1983
18946,Lao Xiao Effendi,N/A,TV (26 eps),2012 - 2014
18947,Lao Zhu Xuan Mao,N/A,Movie (1 eps),1983 - 1983
18948,Laohu Zhuang Ya,N/A,Movie (1 eps),1987 - 1987
18949,Laolang Qingke,N/A,Movie (1 eps),1980 - 1980
18950,Laozi Shuo,N/A,Movie (1 eps),Jul 2004 -
18951,Larva Island Movie,N/A,ONA (1 eps),Jul 2020 - Jul 2020
18952,Last Live,N/A,Music (1 eps),Mar 2022 - Mar 2022
18953,Lata Dawang Qiyu Ji,N/A,TV (13 eps),1987 - 1987
18954,Lata Dawang Qiyu Ji (Movie),N/A,Movie (1 eps),Aug 2012 - Aug 2012
18955,LayereD Stories Zero,N/A,ONA (9 eps),Nov 2017 - Mar 2018
18956,LB Commerce CM,N/A,Special (1 eps),Feb 2021 - Feb 2021
18957,Le Rong Long,N/A,TV (30 eps),-
18958,Learn to Love,N/A,Movie (1 eps),1999 - 1999
18959,Lei Feng,N/A,TV (26 eps),-
18960,Lei Feng De Gushi,N/A,TV (30 eps),Aug 2010 -
18961,Lei Su Deng: Yi Fei Chong Tian,N/A,TV (52 eps),Oct 2011 - 2012
18962,Lena Lena,N/A,TV (13 eps),Jul 2009 - Sep 2009
18963,Lengxue Kuang Yan,N/A,ONA (1 eps),Dec 2020 - Dec 2020
18964,Leonardo Hakase to Kirin-mura no Nakama desho,N/A,TV (26 eps),Apr 2008 - Sep 2008
18965,Leonardo Hakase to Kirin-mura no Nakama desho: Halloween Party Da yo Kirin-mura!,N/A,Special (1 eps),Oct 2008 - Oct 2008
18966,Leonardo Hakase to Kirin-mura no Nakama-tachi,N/A,ONA (15 eps),Nov 2007 - Jan 2008
18967,Leonardo Hakase to Kirin-mura no Nakama-tachi (TV),N/A,TV (13 eps),Jan 2008 - Mar 2008
18968,Let's Go Nakama-tachi!: Bokura to Hakase no Bouka no Chikai,N/A,OVA (1 eps),1993 - 1993
18969,Letchu, Getchu, Saru Getchu,N/A,TV (76 eps),Apr 2002 - Sep 2002
18970,Letchu, Getchu, Saru Getchu Episode 0,N/A,Special (1 eps),-
18971,Letu,N/A,Movie (1 eps),1986 - 1986
18972,Levain Cup x Kamiusagi Rope,N/A,ONA (7 eps),Oct 2016 - Nov 2017
18973,Li Ke Zhang Giao Nan Chui Shi Ban,N/A,Movie (1 eps),1965 - 1965
18974,Li Xianji Lixian Ji,N/A,Movie (1 eps),Dec 2009 - Dec 2009
18975,Li'l Chillun',N/A,OVA (1 eps),1989 - 1989
18976,Lian Sheng San Ji,N/A,Movie (1 eps),1985 - 1985
18977,Liang Zhang Bu Gao,N/A,Movie (1 eps),1978 - 1978
18978,Liang Zhi Xiao Kongque,N/A,Movie (1 eps),1978 - 1978
18979,Lianhua Gongzhu,N/A,Movie (1 eps),1992 - 1992
18980,Lianmeng De Yongshi,N/A,ONA (6 eps),-
18981,Licca-chan to Mahou no Kuni,N/A,ONA (7 eps),Oct 2009 - Nov 2009
18982,Lie Che Shou Hun,N/A,TV (46 eps),Mar 2016 -
18983,Lie Yang Tiandao I,N/A,Movie (1 eps),Aug 2020 - Aug 2020
18984,Lie Yang Tiandao II,N/A,Movie (1 eps),Feb 2021 - Feb 2021
18985,Life!,N/A,Special (2 eps),Aug 2016 - Oct 2016
18986,Light Catcher,N/A,Music (1 eps),Sep 2021 - Sep 2021
18987,Lightning Atom,N/A,Movie (1 eps),1971 - 1971
18988,Lilttle Wonders: Sneeze,N/A,Special (1 eps),Jul 2013 - Jul 2013
18989,Line,N/A,Movie (1 eps),1989 - 1989
18990,Line Rangers,N/A,ONA (10 eps),Jul 2014 - Sep 2016
18991,Line Rangers (2018),N/A,ONA (13 eps),Jul 2018 - Jul 2018
18992,Ling Cao Xiao Zhanshi,N/A,TV (26 eps),2020 - 2020
18993,Ling Su Zhengba,N/A,TV (26 eps),2016 - 2016
18994,Ling Yun Daima,N/A,ONA (20 eps),Jul 2021 - Nov 2021
18995,Lion x Kamiusagi Rope,N/A,ONA (3 eps),Dec 2014 - Dec 2014
18996,LIP×LIP CM: Satsuei no Uragawa,N/A,ONA (1 eps),Jul 2021 - Jul 2021
18997,Little Charo,N/A,TV (50 eps),Apr 2008 - Mar 2009
18998,Little Charo 2,N/A,TV (50 eps),Mar 2010 - Mar 2011
18999,Little Charo 4: Eigo de Aruku New York,N/A,TV (36 eps),Apr 2013 - Dec 2013
19000,Little Charo: Touhoku-hen,N/A,TV (12 eps),Apr 2012 - Jun 2012
19001,Little Nemo Pilot,N/A,Movie (1 eps),1980 - 1980
19002,Little Polar Bear: Shirokuma-kun, Doko e?,N/A,Movie (1 eps),Apr 1990 - Apr 1990
19003,Little Twins,N/A,OVA (3 eps),Jul 1992 - 1993
19004,Little Twins: Bokura no Natsu ga Tondeiku,N/A,Movie (1 eps),Aug 1992 - Aug 1992
19005,Little Village People,N/A,TV (15 eps),Sep 2008 - Dec 2008
19006,Littleforestmello,N/A,ONA (3 eps),Sep 2016 - Sep 2017
19007,Liu Xing Huan Jian,N/A,ONA (60 eps),Jan 2021 - Aug 2021
19008,Liu Yi Chuanqi,N/A,ONA (26 eps),Jul 2020 - Aug 2020
19009,Liv & Bell,N/A,TV (? eps),Feb 2013 -
19010,Lizi Gou He Xiangjiao Hu,N/A,TV (20 eps),1999 - 1999
19011,Lockdown,N/A,Music (1 eps),May 2021 - May 2021
19012,Lolling Seutajeu,N/A,TV (26 eps),Apr 2009 - Oct 2009
19013,Lolling Seutajeu (Movie),N/A,Movie (1 eps),Mar 2011 - Mar 2011
19014,Long Qi Shi Episode 0,N/A,ONA (1 eps),Jul 2017 - Jul 2017
19015,Long Qi Xia,N/A,Movie (1 eps),Jan 2015 - Jan 2015
19016,Long Shen Zhizi,N/A,Movie (1 eps),Oct 2020 - Oct 2020
19017,Long Wa,N/A,TV (59 eps),Feb 2009 -
19018,Long Ya Xing,N/A,Movie (1 eps),1981 - 1981
19019,Long Zai Na Li,N/A,Movie (1 eps),Oct 2015 - Oct 2015
19020,Longlong Juggessji?,N/A,TV (26 eps),Sep 2019 - May 2020
19021,Longxia,N/A,Movie (1 eps),1959 - 1959
19022,Lose It,N/A,Music (3 eps),Mar 2018 - Apr 2018
19023,Lotus,N/A,Movie (1 eps),2007 - 2007
19024,Love (2020),N/A,Music (1 eps),Jul 2020 - Jul 2020
19025,Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,N/A,ONA (1 eps),Mar 2022 - Mar 2022
19026,Love Nights! A.D,N/A,ONA (11 eps),2020 - 2020
19027,Love: Sayonara wa Iwanai,N/A,Music (1 eps),Jul 2010 - Jul 2010
19028,Lovely Movie: Itoshi no Muco Specials,N/A,Special (3 eps),Mar 2014 - Mar 2014
19029,Lu Bian Xin Shi,N/A,Movie (1 eps),1964 - 1964
19030,Lu Dang Jin Jian,N/A,TV (30 eps),Dec 2008 - 2009
19031,Lu Dang Xiao Ying Xiong,N/A,Movie (1 eps),1977 - 1977
19032,Lu He Niu,N/A,Movie (1 eps),1990 - 1990
19033,Lu La La,N/A,Music (1 eps),Dec 1996 - Dec 1996
19034,Lu Nu,N/A,Movie (1 eps),1993 - 1993
19035,Lu Shidai Xinnian Fanwai Pian,N/A,Special (1 eps),Jan 2014 - Jan 2014
19036,Ludou Wa,N/A,ONA (309 eps),2004 -
19037,Ludou Wa: Gongyi Xilie,N/A,ONA (46 eps),2009 -
19038,Lulin Da Maoxian,N/A,Movie (1 eps),Jan 2013 - Jan 2013
19039,Lulin Da Maoxian: Tangguo Shijie,N/A,Movie (1 eps),May 2016 - May 2016
19040,Luna-tan: 1-mannen no Himitsu,N/A,ONA (10 eps),Jun 2017 - Jul 2017
19041,Luna-ui Mabeobdogam,N/A,Special (6 eps),-
19042,Luo Baobei,N/A,TV (52 eps),2017 -
19043,Luo Baobei 2nd Season,N/A,TV (13 eps),2018 - 2018
19044,Luo Baobei 3rd Season,N/A,TV (26 eps),2018 -
19045,Luo Baobei Ai Kexue,N/A,TV (364 eps),2011 -
19046,Luo Baobei Aixin Xiao Juchang,N/A,TV (52 eps),2010 -
19047,Luo Baobei Ting Gushi,N/A,TV (365 eps),-
19048,Luo Bo Hui Lai Le,N/A,Movie (1 eps),1959 - 1959
19049,Luotuo Xian Wu,N/A,Movie (1 eps),1935 - 1935
19050,Luxing Ba! Jingdizhiwa,N/A,Movie (1 eps),Aug 2018 - Aug 2018
19051,Lyeonglihan Neoguli,N/A,TV (63 eps),1987 - 2009
19052,M,N/A,Music (1 eps),Oct 2021 - Oct 2021
19053,Ma Feng Wo,N/A,Movie (1 eps),1984 - 1984
19054,Ma Lan Hua,N/A,Movie (1 eps),Jun 2006 - Jun 2006
19055,Ma Lan Hua (2009),N/A,Movie (1 eps),Jun 2009 - Jun 2009
19056,Ma Shen,N/A,ONA (16 eps),Jun 2016 - Nov 2016
19057,Ma-eum-uisoli,N/A,TV (26 eps),Jul 2016 - Dec 2016
19058,Ma-eum-uisoli Season 2,N/A,TV (20 eps),May 2020 - Sep 2020
-,Made in Abyss: Retsujitsu no Ougonkyou Mini Anime,N/A,Special (1 eps),Oct 2022 - Oct 2022
-,Mahou Shoujo Madoka★Magica Movie 4: Walpurgis no Kaiten,N/A,Movie (1 eps),-
-,Mahou Shoujo Magical Destroyers,N/A,TV (? eps),-
-,Mahouka Koukou no Rettousei (Zoku-hen),N/A,Unknown (? eps),-
-,Mahoutsukai ni Narenakatta Onnanoko no Hanashi.,N/A,TV (? eps),-
-,Mahoutsukai no Yoru,N/A,Movie (1 eps),2023 - 2023
-,Mainichi JK Kikaku,N/A,Unknown (? eps),-
-,Mainichi JK Kikaku Episode 0,N/A,Special (1 eps),-
-,Mairimashita! Iruma-kun 3rd Season,N/A,TV (? eps),Oct 2022 -
-,Make My Day,N/A,ONA (? eps),-
-,Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II,N/A,TV (? eps),2023 -
-,Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II Part 2,N/A,TV (? eps),-
-,Masamune-kun no Revenge R,N/A,TV (? eps),-
-,Mashle,N/A,TV (? eps),2023 -
-,Mato Seihei no Slave,N/A,TV (? eps),2023 -
-,Möbius Dust,N/A,TV (? eps),-
-,Megaton-kyuu Musashi 2nd Season,N/A,TV (? eps),Oct 2022 -
-,Meitantei Conan: Hannin no Hanzawa-san,N/A,Unknown (? eps),Oct 2022 -
-,Mekakucity Reload,N/A,Unknown (? eps),-
-,MF Ghost,N/A,TV (? eps),2023 -
-,Migi to Dali,N/A,Unknown (? eps),-
-,Mignon,N/A,ONA (12 eps),-
-,Mingwang Huan Shi Lu,N/A,ONA (? eps),-
-,Mix: Meisei Story Season 2,N/A,TV (? eps),-
-,Mo Du Zhe,N/A,ONA (? eps),-
-,Mob Psycho 100 III,N/A,TV (? eps),Oct 2022 -
-,Mobile Suit Gundam SEED Movie,N/A,Movie (1 eps),-
-,Mobile Suit Gundam: Hathaway's Flash 2,N/A,Movie (1 eps),-
-,Mobile Suit Gundam: Hathaway's Flash 3,N/A,Movie (1 eps),-
-,Mobile Suit Gundam: Iron-Blooded Orphans - Urðr Hunt,N/A,ONA (? eps),2022 -
-,Mobile Suit Gundam: The Witch from Mercury,N/A,TV (? eps),Oct 2022 -
-,Monkey Gang Anarchy,N/A,Unknown (? eps),-
-,Mononogatari,N/A,TV (? eps),-
-,Mononoke Movie,N/A,Movie (1 eps),2023 - 2023
-,Moonrise,N/A,Unknown (? eps),-
-,Mou Ippon!,N/A,TV (? eps),Jan 2023 -
-,Murai no Koi,N/A,Unknown (? eps),-
-,Mushikaburi-hime,N/A,TV (? eps),Oct 2022 -
-,Mushoku Tensei: Isekai Ittara Honki Dasu 2nd Season,N/A,TV (? eps),2023 -
-,Muv-Luv Alternative 2nd Season,N/A,TV (? eps),Oct 2022 -
-,My Home Hero,N/A,TV (? eps),-
-,Mystery of Kumamon,N/A,Movie (1 eps),-
-,Nanatsu no Maken ga Shihai suru,N/A,TV (? eps),-
-,Nanatsu no Taizai: Ensa no Edinburgh,N/A,ONA (2 eps),Dec 2022 -
-,Nanatsu no Taizai: Mokushiroku no Yonkishi,N/A,TV (? eps),-
-,Natsu e no Tunnel, Sayonara no Deguchi,N/A,Movie (1 eps),Sep 2022 - Sep 2022
-,New Panty & Stocking with Garterbelt,N/A,Unknown (? eps),-
-,Niehime to Kemono no Ou,N/A,TV (? eps),2023 -
-,NieR:Automata,N/A,TV (? eps),-
-,Nijuuseiki Denki Mokuroku,N/A,Unknown (? eps),-
-,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,N/A,Unknown (? eps),-
-,Nokemono-tachi no Yoru,N/A,TV (? eps),Jan 2023 -
-,Nora to Oujo to Noraneko Heart (Shin Anime),N/A,Unknown (? eps),-
-,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,N/A,TV (? eps),Oct 2022 -
-,Nozomanu Fushi no Boukensha,N/A,TV (? eps),-
-,Nuan Yang,N/A,ONA (? eps),-
-,Obake Zukan!,N/A,TV (? eps),Oct 2022 -
-,Okashi na Tensei,N/A,TV (? eps),-
-,Oni (TV),N/A,TV (? eps),-
-,Oniichan wa Oshimai!,N/A,TV (? eps),-
-,Onmyou Hyakki Monogatari,N/A,TV (? eps),-
-,Onna no Sono no Hoshi,N/A,OVA (1 eps),Dec 2022 - Dec 2022
-,Ookami to Koushinryou (Shinsaku Anime),N/A,Unknown (? eps),-
-,Ooyukiumi no Kaina,N/A,TV (? eps),Jan 2023 -
-,Opus.COLORs,N/A,TV (? eps),2023 -
-,Orbital Era,N/A,Movie (1 eps),-
-,Ore dake Level Up na Ken,N/A,Unknown (? eps),2023 -
-,Osomatsu-san Movie 3,N/A,Movie (1 eps),-
-,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta… Movie,N/A,Movie (1 eps),2023 - 2023
-,Otonari ni Ginga,N/A,TV (? eps),2023 -
-,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,N/A,TV (? eps),2023 -
-,Ousama Ranking: Yuuki no Takarabako,N/A,Special (? eps),2023 -
-,Overlord Movie 3: Sei Oukoku-hen,N/A,Movie (1 eps),-
-,Paradox Live the Animation,N/A,TV (? eps),2023 -
-,Peleliu: Rakuen no Guernica,N/A,Unknown (? eps),-
-,Peng Ran Xindong,N/A,ONA (? eps),-
-,Peter Grill to Kenja no Jikan: Super Extra,N/A,TV (? eps),Oct 2022 -
-,Pluto,N/A,Unknown (? eps),-
-,Poputepipikku 2nd Season,N/A,TV (? eps),Oct 2022 -
-,Princess Principal: Crown Handler Movie 3,N/A,Movie (1 eps),-
-,Project758,N/A,Unknown (? eps),-
-,Pui Pui Molcar: Driving School,N/A,TV (? eps),Oct 2022 -
-,Qiang Shen Ji: Shenhai Xianluo Pian,N/A,ONA (? eps),-
-,Quanzhi Fashi VI,N/A,ONA (? eps),-
-,Quanzhi Gaoshou 3,N/A,ONA (? eps),-
-,Rabbits Kingdom the Movie,N/A,Movie (1 eps),Dec 2023 - Dec 2023
-,Ragna Crimson,N/A,TV (? eps),2023 -
-,Rail Romanesque 2nd Season,N/A,TV (? eps),-
-,Rakudai Majo,N/A,Movie (1 eps),2023 - 2023
-,Reiwa no Di Gi Charat,N/A,Unknown (? eps),Oct 2022 -
-,Renai Flops,N/A,TV (? eps),Oct 2022 -
-,Rescue Academia,N/A,TV (? eps),-
-,Rilakkuma to Yuuenchi,N/A,ONA (? eps),Aug 2022 - Aug 2022
-,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,N/A,TV (? eps),Jan 2023 -
-,Rurouni Kenshin: Meiji Kenkaku Romantan (Shin Anime Project),N/A,TV (? eps),-
-,Saihate no Paladin 2nd Season,N/A,TV (? eps),-
-,Saikyou Onmyouji no Isekai Tenseiki: Geboku no Youkai-domo ni Kurabete Monster ga Yowasugirunda ga,N/A,TV (? eps),Jan 2023 -
-,Sakkai Eightraid,N/A,Unknown (? eps),-
-,Sasaki to Miyano Movie: Sotsugyou-hen,N/A,Movie (1 eps),2023 - 2023
-,Sasaki to Pii-chan,N/A,TV (? eps),-
-,Sasami 14: Mahou Shoujo Pretty Sammy,N/A,OVA (? eps),-
-,Seijo no Maryoku wa Bannou Desu 2nd Season,N/A,TV (? eps),-
-,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,N/A,TV (? eps),Oct 2022 -
-,Seiken Gakuin no Makentsukai,N/A,TV (? eps),-
-,Seirei Gensouki 2nd Season,N/A,TV (? eps),-
-,Shaman King (2021) (Zoku-hen),N/A,Unknown (? eps),-
-,Shan Hai Juelun,N/A,ONA (? eps),-
-,Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su,N/A,TV (? eps),2023 -
-,Shanhe Jian Xin 2nd Season,N/A,ONA (? eps),-
-,Shenhai,N/A,Movie (1 eps),2022 - 2022
-,Shiguang Dailiren II,N/A,ONA (? eps),-
-,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,N/A,TV (? eps),Jan 2023 -
-,Shingeki no Kyojin: The Final Season - Kanketsu-hen,N/A,TV (? eps),2023 -
-,Shinigami Bocchan to Kuro Maid 2nd Season,N/A,TV (? eps),2023 -
-,Shinmai Renkinjutsushi no Tenpo Keiei,N/A,TV (? eps),Oct 2022 -
-,Shinobi no Ittoki,N/A,TV (? eps),Oct 2022 -
-,Shiro Seijo to Kuro Bokushi,N/A,TV (? eps),-
-,Shishigari,N/A,Movie (1 eps),-
-,Shuo Feng: Po Zhen Zi,N/A,Movie (1 eps),-
-,Shuumatsu no Walküre II,N/A,ONA (? eps),2023 -
-,SK∞ (Shinsaku Anime Project),N/A,Unknown (? eps),-
-,Skip to Loafer,N/A,TV (? eps),-
-,Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita 2nd Season,N/A,TV (? eps),-
-,Soukyuu no Fafner: Behind the Line,N/A,Movie (1 eps),-
-,Spy Kyoushitsu,N/A,TV (? eps),2023 -
-,Spy x Family Part 2,N/A,TV (13 eps),Oct 2022 -
-,Stand My Heroes OVA,N/A,OVA (1 eps),-
-,Sugar Apple Fairy Tale,N/A,TV (? eps),2023 -
-,Suisou no Tora,N/A,Movie (1 eps),-
-,Summer Pockets,N/A,Unknown (? eps),-
-,Suzume no Tojimari,N/A,Movie (1 eps),Nov 2022 - Nov 2022
-,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,N/A,Movie (1 eps),Sep 2022 - Sep 2022
-,Tabi wa ni,N/A,ONA (? eps),2022 -
-,Tai-Ari deshita.: Ojou-sama wa Kakutou Game nante Shinai,N/A,Unknown (? eps),-
-,Tantei wa Mou, Shindeiru. Season 2,N/A,TV (? eps),-
-,Tate no Yuusha no Nariagari Season 3,N/A,TV (? eps),-
-,Technoroid: Overmind,N/A,TV (? eps),-
-,Ten Count,N/A,TV (? eps),-
-,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,N/A,TV (? eps),2023 -
-,Tensei shitara Ken Deshita,N/A,TV (? eps),Oct 2022 -
-,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,N/A,Movie (1 eps),Nov 2022 - Nov 2022
-,The First Slam Dunk,N/A,Movie (1 eps),Dec 2022 - Dec 2022
-,The IDOLM@STER Cinderella Girls: U149,N/A,TV (? eps),-
-,The iDOLM@STER Million Live!,N/A,TV (? eps),2023 -
-,The Legend of Heroes: Sen no Kiseki Northern War,N/A,TV (? eps),2023 -
-,Tian Bao Fuyao Lu 3rd Season,N/A,ONA (? eps),-
-,Tian Guan Ci Fu 2nd Season,N/A,ONA (? eps),-
-,Tian Mei De Yao Hen,N/A,ONA (? eps),Sep 2022 -
-,Tian Yi Que,N/A,ONA (? eps),-
-,Tiger & Bunny 2 Part 2,N/A,ONA (12 eps),Oct 2022 - Oct 2022
-,To the Moon,N/A,Movie (1 eps),-
-,Tokyo Babylon 2021,N/A,TV (? eps),-
-,Tokyo Mew Mew New ♡ Mini Anime,N/A,Special (3 eps),Sep 2022 - Nov 2022
-,Tokyo Revengers: Seiya Kessen-hen,N/A,TV (? eps),Jan 2023 -
-,Tomo-chan wa Onnanoko!,N/A,TV (? eps),Jan 2023 -
-,Tomodachi no Imouto ga Ore ni dake Uzai,N/A,TV (? eps),-
-,Tongari Boushi no Atelier,N/A,Unknown (? eps),-
-,Tonikaku Kawaii 2nd Season,N/A,TV (? eps),-
-,Tonikaku Kawaii: Seifuku,N/A,Unknown (1 eps),2022 - 2022
-,Top wo Nerae 3!,N/A,OVA (? eps),-
-,Touken Ranbu: Kyoden Moyuru Honnouji,N/A,Unknown (? eps),-
-,Toutotsu ni Egypt Shin 2,N/A,ONA (? eps),-
-,Trigun Stampede,N/A,Unknown (? eps),2023 -
-,Tsuki ga Michibiku Isekai Douchuu 2nd Season,N/A,TV (? eps),-
-,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,N/A,TV (? eps),Jan 2023 -
-,Tsurune Movie: Hajimari no Issha,N/A,Movie (1 eps),Aug 2022 - Aug 2022
